Category;Title;Content
Cayma Bedeli;Turkcell Beni Yanılttı. Mobil Uygulamada Farklı, Gerçekte Farklı.;Turkcell mobil uygulaması üzerinden paket değişikliği talebinde bulundum. Bana önerilen paketler arasında Mega 12 170 TL idi. Talebimi yaptım. Bana gelen mesajda aylık 210 lira olduğu yazıyordu. Müşteri temsilcisini aradım. Sabahleyin bayilerle görüşmem istendi. Sabah müşteri temsilcisini tekrar aradım. Yapacakları bir şey olmadığını söylediler. Kendi rızamla geçtiğim paketten kendi rızamla çıkmak istediğimi söyledim. Olmaz dediler. Kanunen 14 gün içinde cayma hakkım olduğunu söyledim. Böyle bir şey yok dediler. Tüketici Hakları'na göre kanunen bana tanınan bu haktan yararlandırmadılar. Eğer başka bir operatöre hemen geçecek olursam 320 lira cayma bedeli yansıyacağını söylediler. (böyle yanıltılacağımı bilseydim 170 liralık paket önerisinin ekran görüntüsünü alırdım.) Ya paket geçişimin iptal edilmesini ya da bana mobilde bana gösterilen 170 lira aylık bedelin yansıtılmasını istiyorum. Turkcell bana reklamda başka gerçekte başka davrandı. Böyle bir kuruma yakışmamıştır.
Cayma Bedeli;Turkcell Operatörü Haber Vermeden Tarife Fiyat Yükseltiyor;Turkcell operatörü hiçbir şekilde haber vermeden, bilgilendirme yapmadan ve onay almadan tarife fiyatını yükseltiyor. Turkcell'in akıllı çocuk saati tarifesini kullanmaktayız. 32,90 TL tutarındaki faturanın 4 ay önce 160 TL olduğunu öğrendik. Bugün, daha önce cihaz aldığımız için bu tutara dikkat etmedik. Hiçbir şekilde ne bir arama ne de bir bilgilendirme mesajı almadık. Hattı kapatmak istediğimizde (üzerinde bulunan cihaz bedelini ödemeye devam ederek, tabii ki) 1300 TL gibi bir cayma bedeli ile karşılaştık. Bunu hiçbir şekilde kabul etmiyorum ve tüm yasal yollara başvuracağım. Kimseyi aldatmaya hakkınız yok.
Cayma Bedeli;Cayma Bedel Yok Dedi, Turkcell Cayma Bedeli Yansıttı;1 Aralık 2023 tarihinde Vodafone'dan Turkcell faturalı hatta geçiş yaptı. Turkcell Xiaomi Poco X3 NFC cihazım ile uyum sağlamadı. Sürekli kapandı. Defalarca Turkcell'i aradım sorun düzelmedi. Araştırdığımda Xiaomi cihazların bazılarının Turkcell'de verimli çalışmadığı öğrendim. Ben de tekrar Vodafone'a dönüş yapmaya karar verdim. Aradım ve Beylikdüzü Marmara Park Turkcell bayii le görüştüm cayma bedeli ödemeyeceğimi söylediler. Ancak 255 cayma bedeli yansıtıyorlar. Telefon konuşmaları kayıt altında. Turkcell kendi yanlışını düzeltsin. Cayma bedeli yansımayacak deyip yansıtamazsınız.
Cayma Bedeli;Turkcell Şehir Merkezinde Çekmiyor;"Turkcell şebeke sorunu. Batman merkezde Turkcell çekmiyor. Turkcelli Aradık şu an olumlu cevap veremiyoruz ileri ki dönemlerde ancak hizmet verebiliriz diyorlar.
Turkcell fen gelen cevap bu
Kapsama alanı/Sinyal alma sorunu yaşadığınız bölgeyi inceledik. Su an olumlu cevap veremiyoruz. Talebiniz, önümüzdeki donem planlarımız dahilinde değerlendirilmek üzere kayıt altına alınmıştır. İyi günler dileriz. B002
ve başka operatöre geçmek işeyince de cayma bedeli istiyorlar."
Cayma Bedeli;Turkcell'den Cayma Bedeli Sürprizi!;5 gün önce Turkcell'e geçtim. Ancak Turkcell hattı, bulunduğum üniversite kampüsünde maalesef çekmedi. Ve ben de başka operatöre geçmek zorunda kaldım. Ancak geçmeden önce Turkcell bayisinde gidip cayma bedeli çıkıp çıkmadığını sordum. Sistemlerine baktılar. Cayma bedeli çıkmıyor dediler. Bugün baktığımda benden 5 günlük kullanım için 310 lira cayma bedeli istediklerini gördüm. Bu nasıl bir tutum? Turkcell'e yakıştı mı? Hattın çekmiyorsa cayma bedelini de talep edemezsiniz. Ben sadece kullandığım gün kadar ödeme yapmak istiyorum. Tüketici Hakem Heyeti'ne başvuracağım ve yasal hakkımı, belgelerle arayacağım.
Cayma Bedeli;Turkcell. Hat Çekmiyor Ve Cayma Bedeli İstiyor;Turkcell hattı çekmiyor ve cayma bedeli istiyorlar. Daha bir hafta olmadan aradığımda, bulunduğum bölgede baz istasyonu yatırımı olmadığı söyleniyor. Bu nasıl bir tutum? Hattın çekmiyorsa cayma bedelini talep edemezsiniz. Ben hattımın iptal edilerek sadece kullandığım gün kadar ödeme yapmak istiyorum. Tüketici Hakem Heyeti'ne başvuracağım ve yasal hakkımı, belgelerle arayacağım.
Cayma Bedeli;Cayma Bedeli Turkcell Pahalılık;Yıllardır Turkcell kullanıcısıyım, hatta ilk hattımı aldığım günden bu yana paket fiyatları aşırı derecede pahalılaşmaya başladı. Tarifemi değiştirmek için 532'yi aradığımda cayma bedeli olacağını ve hesaplama yapacaklarını söylediler. Sonuç olarak 1400 TL cayma bedeli çıktı. Bu kadar yüksek bir cayma bedeli olabilir mi? 20 yıldır kullanıyorum ancak artık Turkcell benim için bir seçenek değil. Yetkililerin bu konuyla ilgilenmelerini talep ediyorum.
Cayma Bedeli;Turkcell Yanlış Cayma Bedeli;Turkcell den iki hafta önce hattımı Vodafone a taşıdım. Taşıma başlamadan önce Turkcell i arayıp cayma bedelini sordum ve bana 147 TL olduğunu belirtti, bugün bir Turkcell bayisine gittim ve cayma bedelini tekrar sordum 384 TL dedi. Bana belirtilen rakamdan çok yüksek şikayetçiyim ses kaydı da mevcuttur. CİMER den de şikayet edeceğim. Tutarsızlık yapılıyor, haksız para alınıyor 147 TL den fazla cayma bedeli ödemem yanlış bilgi veren personelden alın.
Cayma Bedeli;Turkcell Bizi Kan. Dırdı;Turkcell Platinuim kullanıcısı babam sözleşme sonu yeni faturası 750 TL olacağı için Turkcell'den vazgeçmek istedi. Ben de babama Türk Telekom'dan paketler buldum. Bu sırada babam yalnızken Turkcell bayisi çalışanı babamı kandır, arak yeni Turkcell sözleşmesi kabul ettirmiş. Babam sorduğunda da 30 gün içerisinde sözleşmeden cayma hakkı olduğunu da belirtmiş. Bunu öğrendikten sonra babam Türk Telekom'a geçiş yaptı. Cayma hakkını kullanmak istediğini söylediğinde Turkcell çalışanı şahıs 25 senelik Turkcell'li babama cayma hakkının olmadığını söyledi. Ve 580 TL + 24 TL cayma bedeli ödeyeceğini söyledi. İş öyle bir raddeye geldi ki resmen babam dolandı, r, ı. Ld. I. Turkcell'den bizzat geri dönüş, özür ve cayma hakkını ödemememizi bekliyoruz. Hırs, ız, lığın manası yok!
Cayma Bedeli;Turkcell Haksız Cayma Bedeli Şikayeti;Tüketici Hakem Heyeti'ne sesleniyorum. Turkcell, Türk adını kirleten bir firma olarak karşımıza çıkıyor. Okuma yazması olmayan bir kadına cayma bedeli adı altında 1000 TL ceza kesilmiş. Bu durumun düzeltilmesi için her yere başvuracağımı belirtmek istiyorum. Lütfen konuyla ilgilenin.
Cayma Bedeli;Turkcell'den Haksız Cayma Bedeli;22.10.2023 tarihinde farklı operatörden Turkcell'e hattımı taşıdım. İki gün sonra tekrar farklı bir operatöre geçmek için Turkcell bayisine giderek cayma bedelimi sordum. Bilgilerimi alarak sistemden baktıklarında cayma bedelim olmadığını söylediler. Ben de hattımı başka operatöre taşıdım. Fakat Turkcell'den gelen faturada altı günlük kullanımımda cayma bedeli olarak 325 TL görünüyor. Müşteri hizmetlerini aradım, ancak sonuç alamadım. Sorduğum bayiye yönlendirildim. Oraya gittiğimde de bir sonuç alamadım. Sorunumun giderilmesini istiyorum. Böyle büyük bir firmaya bu şekildeki haksız kazanç yakışmadı.
Cayma Bedeli;Turkcell Cayma Bedeli Çok Fazla;Turkcell hattımı başka bir operatöre taşıyacaktım cayma bedelini öğrenmek için Turkcell bayisine gittim tel numaramı alarak sisteme giriş yaptılar ekranda çıkan rakam 4 günlük kullanımımın cayma bedeli 195 TL idi. Bende kabul ederek hattımı başka operatöre taşıdım fakat sonrasında Turkcell den gelen faturada cayma bedelim 345 TL idi. Müşteri hizmetleri ile görüştüm sonuç alamadım beni bayiye yönlendirdi bayiye gittim merkeze yazı yazdılar gelen cevap olumsuzdu. Sorunum çözülmedi. Böyle büyük bir firmanın böyle yapması çok saçma
Cayma Bedeli;Turkcell Gereksiz Cayma Bedeli;Turkcell'de 2 ay kullanmış olduğum faturalı hattımı kapatmak istediğimde 1072 TL cayma bedeli talep edildi. Bu durumdan dolayı oldukça rahatsızım ve diğer hattımı da kapatacağım. Böyle bir uygulamanın olması kabul edilemez. Sizden aldığım hizmetten dolayı memnuniyetsizliğimi dile getiriyor ve çevremdeki kişilere de bu deneyimimi anlatacağım. Ayrıca, gereken tüm yerlere, özellikle Tüketici Hakları'na şikayetimi bildireceğim.
Cayma Bedeli;Turkcell Geçişim Hayal Kırıklığına Dönüştü;"6 ay önce avantajlı bir Turkcell Kampanyası'na denk geldiğim için ve sözde Turkcell en iyi çekim kalitesine sahip mobil hat olduğu için Türk Telekom'dan, Turkcell'e geçiş yapmıştım. Fakat Turkcell diğer hatların çektiği yerlerde bile çekmedi. Hatta konuşurken dahi telefon bir anda kesiliyordu. Ayrıca, sürekli olarak mesajlar gelmemeye başladı. 2 günde bir Turkcell müşteri hizmetlerine bağlanarak mesajların gelmesini sağlamaya çalışmak durumunda kaldım. Kim Arıyor Servisi'ne kayıtlı olmama rağmen, diğer kişiler beni aradıklarını, ama hattımın çekmediklerini söylemelerine rağmen, Bana Kim Arıyor Servisi'nden; arayan kişi şudur mesajı bile gelmedi! Turkcell Bana çok kötü bir hat deneyimi yaşattı. Pahalı ama çekiyor. Algımın olduğu Turkcell, tam bir hayal kırıklığı. Bunun en güzel örneğini de, kendi kusurları olmasına rağmen (hatlarının çekmemesi, mesajların gelmemesi, Kim Arıyor Servisi'nin para ödememe rağmen çalışmaması), hat cayma bedeli istemekle kanıtlamış oldular."
Cayma Bedeli;Turkcell Hat Çekmiyor Ben Neden Cayma Bedeli Ödüyorum?;Lider GSM operatörü Turkcell bulunduğum noktaya internet hizmeti veremiyor ve bu durumu yazılı başvuruma verdiği cevap ile kabul ediyor. Bundan dolayı başka operatöre taşınmak zorunda kalıyorum bu sefer de cayma bedeli talep ediyor. Hizmet alabilsem caymam herhalde. Bunun bir çözümü yok mu?
Cayma Bedeli;Turkcell Kalitesiz Hizmet Ve Fahiş Cayma Bedeli;"Merhaba,
Ağustos ayında hattımı Türk Telekom'dan Turkcell'e taşıdım. Ancak hiçbir yerde çekmiyor, internet çok zayıf çoğu zaman çekmiyor. Kendilerini arayıp durumu ilettim. Bursa'da senin bulunduğun bölgede çekmiyordur dediler ancak Bursa'nın her yerinde aynı sıkıntıyı yaşadım. 3 aydır kötü hizmet alıyorum. Eşim rahatsızlandığında aradı beni konuşmamız kesildi ve hattı taşıma kararı aldım. Başka bir operatöre geçtim ve bana yansıtılan tamı tamına 900 TL cayma bedeli! Hem de 3 ay için. Bunu asla kabul etmiyorum sizi tüketici haklarınada şikayet ettim. Ben bu faturayı ödedim ancak bu ücret bana geri ödenene kadar durmayacağım adli mercilerde hakkımı arayacağım."
Cayma Bedeli;Turkcell Cayma Bedeli İptali;Turkcell'e her iki telefonumu aylık 152 TL paket olarak aldım. Açıldıktan sonra 4 gün kullandım, memnun kalmadığımdan cayma hakkımı kullanarak başka operatöre geçiş yaptım. 4 günlük kullanıma adıma kayıtlı 5054****76 ve 5053****12 numaralı telefonlar için toplam 592 TL cayma bedeli geldi. Sözlü olarak defalarca aramama rağmen bir netice alamadım. Ben de bir hafta dolmadan Tüketici Hakem Heyeti'ne dava açtım. Benden istenen cayma bedelinin iptali ile 4 güne tahakkuk eden bedelin yansıtılmasını istiyorum.
Cayma Bedeli;Turkcell Sürekli Aşım Yapıyor!;Sürekli aşım ücreti geliyor ben interneti kapattıktan bilmem kaç dakika sonra geliyor mesaj 1 GB 50 TL şikayetçiyim operatör de değiştiremiyorum. 600 lira ödermişim cayma bedeli olarak el insaf öğrenciyim ben o kadar parayı nasıl ödeyeyim bu kadar cayma bedeli mi olur sürekli aşım yapıyor telefon sizin mesajınızın geç gelmesi yüzünden nefret ediyorum bu operatörden keşke hiç geçmeseydim buna çok ama çok pişmanım.
Cayma Bedeli;Turkcell'in Yeni Paket Alım Ve Taahhüt Uygulamasının Hukuksuzluğu;Son bir yıldır Turkcell ile bir yıllık taahhütlü olarak hizmet alıyorum. Mobil uygulamadan sürekli 'taahhüt süreniz bitiyor' uyarıları alınca, taahhüt süresinin bitmesine 14 gün kala ve son ayda SMS, konuşma ve internet paketimin yaklaşık %70'i dururken, online olarak 'size özel' diye sunulan paketlerden birini seçtim ve yine bir yıllık taahhütle kabul ettim. Ancak bu işlemden sonra beklenmedik bir durumla karşılaştım. Kalan 14 günlük süre ve önceki 16 günlük kullanımım, yeni paket üzerinden ücretlendirilerek, adeta bir yıl dolmuş gibi işlem gördü ve bu durumu mobil uygulamadan fark ettim. Bunun bir hata olabileceğini düşünerek aynı gün 532 müşteri hizmetlerini aradım fakat görevli 'evet, sistem böyle işliyor' diyerek beni şaşırttı. 'yeni paketi iptal edin ve eski haklarımı iade edin' dediğimde, cayma bedeli ödemem gerektiği söylendi ve ardından bir SMS ile '12 ay dolmadan paketi iptal edersem, geçmiş kullanımlarım için ekstra cayma bedeli ödeyeceğim' bilgisi verildi. Türkiye'nin önde gelen iletişim ve teknoloji şirketi olan Turkcell'in, vatandaşları bu şekilde mağdur etmesini ve mevcut haklarını haksız yere elinden alarak ticari ahlaka uymayan bir durum oluşturmasını anlamakta güçlük çekiyorum. Zaten kullanılmış ve şartları belli olan bir hizmeti keyfi olarak nasıl fiyatlandırabilirsiniz? Ardından yapılan hatalı uygulamayla cayma hakkını bir tehdit aracı olarak kullanırsınız? Umarım bu bir hatadır ve acilen düzeltilmesini talep ediyorum.
Cayma Bedeli;Turkcell İnternet Bağlantı Problemi;Turkcell müşteri hizmetleri ve internet bağlantı problemi: İnternet hiçbir şekilde çekmiyor, yan odaya bile çekmiyor ve çok fazla problem yaşıyorum. Turkcell'den şikayetçiyim. Hiçbir şekilde kalıcı bir çözüm bulunmuyor. Cayma bedeli çok fazla çıkıyor, bu yüzden cayamıyor ve bizi zor durumda bırakıyorlar. Yetkililer gelip bakıyor, 'sorun yok' diyorlar ama sürekli internetimizde bağlantı problemi yaşanıyor.
Cayma Bedeli;Turkcell Şebeke Sorunu Ve Ulaşılamama;Cep numaramı yaklaşık 2 ay önce Turkcell'e taşıdım. Ancak beni arayanlar çoğu zaman ulaşamıyor veya meşgul düşüyor. Çoğu zaman da telefonum açık olmasına rağmen şu numara size sesli mesaj bıraktı diye mesaj geliyor. Turkcell i arayıp durumu anlattığımda hep arıza var, bölgenizde çalışma var vs. Gibi söylemlerle geçiştirildim. Sorun Hala devam etmekte. İlk on beş gün sonunda problemi fark ettiğimde ayrılmak istedim ancak 500 TL cayma bedeli istenince elim kolum bağlı kaldı. Düzeleceğe de benzemiyor. Numara taşıyacaklara duyurulur.
Cayma Bedeli;Turkcell Çekmiyor Ama Cayma Bedeli İçin 400 Tl İstiyor;"20 gün önce Turkcell'e geçtim. İş yerim şehrin merkezinde olmasına rağmen hattım çekmiyor. Müşteri hizmetlerine durumu anlattım, kayıt oluşturuldu. Şu an için bir şey yapamayacaklarını tarafıma bildirdiler. Yine aradım ve operatör değişikliği için cayma bedeli alınmamasını talep ettim; fakat 20 gün için 400 TL istediler. Zaten 20 gündür doğru düzgün kullanamadığım hat için 530 TL ödememi istiyorlar. Ya 130 TL faturayı öde ve yarım yamalak kullan, diyorlar."
Cayma Bedeli;Turkcell 5 Günlük Taahhüt Ücreti;Turkcell aboneliğimde 4 veya 5 gün kaldım. Sonra çalıştığım kurum Türk Telekom ile indirim sağlanmış, ben de ayrıldım ve 411 TL'lik cayma bedeli yansıtıldı. Türk Telekom'daki yetkililer böyle bir şeyin olamayacağını, en fazla kullandığınız kadar ödeyeceğinizi söylediler. Turkcell müşteri hizmetleri ile görüştüğümde '1 gün bile kalsanız cayma bedeli yansıtılır' dedi. 14 günlük cayma hakkı nerede? Böyle bir saçmalık olur mu? Gerekirse Tüketici Hakem Heyeti'ne de başvuracağım. Çok kolay para kazanıyoruz ya!
Cayma Bedeli;Turkcell Şebeke Sorunu, Telefon Çekiyor Gözüküyor Arayanlar Ulaşamıyor;Cep telefonu hattımı Turkcell'e taşıdım. Beni arayanlar çoğu zaman ulaşamıyor, veya hat meşgul gözüküyor diyorlar. Turkcell'e defalarca aradım telefonunu değiştir dediler, yeni telefon aldım yine aynı, sık sık mesaj geliyor. Arayanlar mesaj bıraktı diye, ilk aydan hattımı taşımak istedim 500 TL cayma bedeli istediler. Turkcell kaliteli diye bilirdim ama tam bir fiyasko sadede ben değilim çoğu arkadaş aynı sorunu yaşıyor.
Cayma Bedeli;Turkcell Yansımaması Halde Cayma Bedeli Yansıdı;Turkcell'e geçiş için başvuru yaptığımda bana '2. faturanız çıkmadığı takdirde tarife ve paket değişikliği yaptığınızda cayma bedeli yansımaz' denilmesine rağmen cayma bedeli yansıtılmış. Vodafone'den yeterince mağdur olduktan sonra Turkcell'in de böyle yapması üzücü. Acaba bizler telefon ya da hat kullanmayalım mı istiyorsunuz? Gereğinin yapılmasını rica ediyorum.
Cayma Bedeli;Turkcell Paycell İznim Olmadan Abonelik Yaptı;Htp click n Play adı altında faturama yansıtılacak şekilde 143₺ abonelik yapılmıştır. Paycell ile görüştüğümde başka bir numara verip onlarla görüşmemi istediler ancak kimse telefonu açmıyor. Ben iznim olmadan yapılan üyeliğin iptali ve 143₺ ücretin geri iade edilmesini istiyorum. Cayma bedeli varsa eğer bunu kesinlikle kabul etmiyorum. İznim olmadan gerçeklesen bu işlem için Tüketici Hakları'na başvurmadan önce sorunumun çözülmesini istiyorum.
Cayma Bedeli;Turkcell Şebeke Yok İnternet Yok;"Yakın zamanda Turkcell faturalı hatta geçtim. İnternet çekmiyor, şebeke yok, aramalar 10 saniyede kapanıyor. Kullanmadığım dakika ve interneti, hattı ne yapayım? Bir an önce çözüm sağlanması dileğiyle başka operatöre geçmek istiyorum. Ancak bu sefer cayma bedeli isteniyor. Hata sizin, benim değil; şebekeniz ve internetiniz çekmiyor, mağdur durumdayım."
